Date,VN_Index_Close,Total Volume,Total Value
2008-01-29,811.61,8980610.0,772670000000.0
2008-01-30,843.1,11121810.0,995280000000.0
2008-01-31,844.11,16546020.0,1240630000000.0
2008-02-01,859.62,11446550.0,989070000000.0
2008-02-12,841.23,6162010.0,495900000000.0
2008-02-13,817.86,7220229.0,590810000000.0
2008-02-14,823.46,7236590.0,575790000000.0
2008-02-15,816.03,5600560.0,441100000000.0
2008-02-18,782.57,11884060.0,920300000000.0
2008-02-19,776.79,8811753.0,696620000000.0
2008-02-20,744.92,9484220.0,717260000000.0
2008-02-21,710.45,7612720.0,512590000000.00006
2008-02-22,687.1,14500350.0,920770000000.0
2008-02-25,715.04,11761290.0,866490000000.0
2008-02-26,692.91,11181330.0,749180000000.0
2008-02-27,686.49,8685850.0,593460000000.0
2008-02-28,678.12,8464530.0,532159999999.99994
2008-02-29,663.3,10486870.0,704800000000.0
2008-03-03,635.24,9443310.0,539409999999.99994
2008-03-04,608.88,7813910.0,456400000000.0
2008-03-05,583.45,9327920.0,525480000000.0
2008-03-06,611.17,9717931.0,663950000000.0
2008-03-07,640.14,8519260.0,544360000000.0
2008-03-10,658.29,24700110.0,1538620000000.0
2008-03-11,638.71,14068800.0,849570000000.0
2008-03-12,643.9,12456980.0,786340000000.0
2008-03-13,647.6,9219250.0,601470000000.0
2008-03-14,643.8,10645156.0,692680000000.0
2008-03-17,615.71,11537420.0,683510000000.0
2008-03-18,588.26,8303405.0,475790000000.0
2008-03-19,573.45,17641540.0,975620000000.0
2008-03-20,564.82,10027530.0,511710000000.0
2008-03-21,545.68,11754390.0,533250000000.0
2008-03-24,521.07,8817023.0,409400000000.0
2008-03-25,496.64,7471790.0,352370000000.0
2008-03-26,504.67,18619324.0,817500000000.0
2008-03-27,508.75,6180310.0,357050000000.0
2008-03-28,512.7,3391490.0,208010000000.0
2008-03-31,516.85,2704480.0,149380000000.0
2008-04-01,520.99,1712190.0,86000000000.0
2008-04-02,525.11,1190210.0,72210000000.0
2008-04-03,529.23,1924760.0,95190000000.0
2008-04-04,533.0,1529280.0,89170000000.0
2008-04-07,542.33,2117800.0,123060000000.0
2008-04-08,548.56,24619260.0,1249470000000.0
2008-04-09,552.05,10585750.0,540280000000.0
2008-04-10,545.73,8395560.0,447670000000.0
2008-04-11,539.01,8643150.0,463770000000.0
2008-04-16,531.38,6037610.0,323640000000.0
2008-04-17,537.58,12340700.0,591490000000.0
2008-04-18,537.31,9982120.0,522760000000.0
2008-04-21,534.92,5729840.0,279190000000.0
2008-04-22,530.62,4736440.0,227950000000.0
2008-04-23,521.95,5357310.0,232970000000.0
2008-04-24,518.42,6561260.0,273430000000.0
2008-04-25,515.88,7188240.0,301870000000.0
2008-04-28,519.42,8741070.0,399520000000.0
2008-04-29,522.36,9351480.0,415790000000.0
2008-05-05,521.28,5238790.0,242500000000.0
2008-05-06,518.35,6059655.0,307450000000.0
2008-05-07,515.26,5999870.0,317770000000.0
2008-05-08,507.94,4545620.0,229300000000.0
2008-05-09,500.33,3461750.0,147760000000.0
2008-05-12,492.04,2512662.0,114330000000.0
2008-05-13,483.92,1316390.0,48760000000.0
2008-05-14,475.5,1907330.0,82630000000.0
2008-05-15,466.67,2088880.0,84110000000.0
2008-05-16,460.04,7831810.0,327540000000.0
2008-05-19,455.67,5021820.0,214740000000.0
2008-05-20,449.24,4961812.0,173420000000.0
2008-05-21,441.75,4876640.0,212940000000.0
2008-05-22,434.75,7718390.0,456700000000.0
2008-05-23,428.05,4414260.0,221640000000.0
2008-05-26,420.51,2930412.0,105280000000.0
2008-05-30,414.1,4662500.0,174930000000.0
2008-06-02,407.94,1453090.0,53250000000.0
2008-06-03,401.2,2438885.0,66680000000.00001
2008-06-04,395.66,1722250.0,62090000000.0
2008-06-05,390.08,2431910.0,70070000000.0
2008-06-06,384.24,1743790.0,49570000000.0
2008-06-09,379.12,1173500.0,33439999999.999996
2008-06-10,373.0,1662220.0,40720000000.0
2008-06-11,370.45,10439890.0,295400000000.0
2008-06-12,370.55,6479160.0,184110000000.0
2008-06-13,372.68,11465050.0,323100000000.0
2008-06-16,378.2,17165020.0,470930000000.0
2008-06-17,384.71,8282998.0,321300000000.0
2008-06-18,382.07,22797150.0,685000000000.0
2008-06-19,373.27,5175040.0,173320000000.0
2008-06-20,366.02,7749070.0,270910000000.00003
2008-06-23,368.95,9776080.0,249030000000.0
2008-06-24,375.97,6770100.0,172150000000.0
2008-06-25,383.78,7487580.0,225350000000.0
2008-06-26,386.48,14395530.0,477130000000.0
2008-06-27,392.61,9662362.0,313190000000.0
2008-06-30,399.4,7292440.0,207840000000.0
2008-07-01,409.61,8371610.0,218190000000.0
2008-07-02,419.29,15253450.0,403080000000.0
2008-07-03,430.05,10174050.0,303070000000.0
2008-07-04,439.68,11109120.0,355720000000.0
2008-07-07,435.89,24976390.0,858860000000.0
2008-07-08,436.71,16474040.0,590070000000.0
2008-07-09,439.55,15726510.0,606010000000.0
2008-07-10,446.6,12855500.0,448630000000.0
2008-07-11,456.64,12048410.0,400640000000.0
2008-07-14,467.94,8484490.0,267940000000.0
2008-07-15,479.8,10347360.0,353830000000.0
2008-07-16,486.53,34129680.0,1232120000000.0
2008-07-17,489.83,13978734.0,505270000000.0
2008-07-18,483.05,26652555.0,1055460000000.0
2008-07-21,470.82,16086220.0,745520000000.0
2008-07-22,457.88,2546980.0,120990000000.0
2008-07-23,445.59,2013690.0,96360000000.0
2008-07-24,435.79,22941630.0,897990000000.0
2008-07-25,429.46,9168450.0,342770000000.0
2008-07-28,434.64,14222130.0,413760000000.0
2008-07-29,444.4,13962373.0,406630000000.0
2008-07-30,448.27,19271006.0,673590000000.0
2008-07-31,451.36,13163850.0,500070000000.0
2008-08-01,447.11,11603740.0,405200000000.0
2008-08-04,439.41,12060955.0,473230000000.0
2008-08-05,430.26,10041670.0,405840000000.0
2008-08-06,437.45,15896655.0,493340000000.0
2008-08-07,438.83,16808900.0,613780000000.0
2008-08-08,444.28,14230320.0,530610000000.0
2008-08-11,454.8,13712980.0,505000000000.0
2008-08-12,459.89,21940400.0,791690000000.0
2008-08-13,464.01,20032630.0,705650000000.0
2008-08-14,476.5,19181500.0,710080000000.0
2008-08-15,488.94,10410750.0,383710000000.0
2008-08-18,508.05,17626340.0,775050000000.0
2008-08-19,511.53,32703210.0,1321500000000.0
2008-08-20,508.47,31385246.0,1194310000000.0
2008-08-21,525.98,24494380.0,1014870000000.0
2008-08-22,526.98,22309490.0,894580000000.0
2008-08-25,548.25,21241622.0,884040000000.0
